MutationType	CNV48A
0:homdel:0-100kb	3.845573052785766e-06
0:homdel:100kb-1Mb	3.845573041871831e-06
0:homdel:>1Mb	3.845573040962336e-06
1:LOH:0-100kb	0.03838022400156933
1:LOH:100kb-1Mb	3.845573055514251e-06
1:LOH:1Mb-10Mb	0.07691195294024601
1:LOH:10Mb-40Mb	0.11590571979946071
1:LOH:>40Mb	0.11052203812744756
2:LOH:0-100kb	3.845573048238293e-06
2:LOH:100kb-1Mb	3.845573044600314e-06
2:LOH:1Mb-10Mb	3.845573045509809e-06
2:LOH:10Mb-40Mb	3.845573040962336e-06
2:LOH:>40Mb	3.845573044600314e-06
3-4:LOH:0-100kb	3.845573038233851e-06
3-4:LOH:100kb-1Mb	3.845573048238293e-06
3-4:LOH:1Mb-10Mb	3.845573051876272e-06
3-4:LOH:10Mb-40Mb	3.845573044600314e-06
3-4:LOH:>40Mb	3.845573053695261e-06
5-8:LOH:0-100kb	3.845573045509809e-06
5-8:LOH:100kb-1Mb	3.845573051876272e-06
5-8:LOH:1Mb-10Mb	3.845573051876272e-06
5-8:LOH:10Mb-40Mb	3.845573049147788e-06
5-8:LOH:>40Mb	3.845573044600314e-06
9+:LOH:0-100kb	3.845573051876272e-06
9+:LOH:100kb-1Mb	3.845573042781325e-06
9+:LOH:1Mb-10Mb	3.845573047328799e-06
9+:LOH:10Mb-40Mb	3.845573049147788e-06
9+:LOH:>40Mb	3.845573047328799e-06
2:het:0-100kb	3.845573046419304e-06
2:het:100kb-1Mb	3.845573044600314e-06
2:het:1Mb-10Mb	3.845573052785766e-06
2:het:10Mb-40Mb	0.19104804824927032
2:het:>40Mb	0.07721958404337238
3-4:het:0-100kb	0.039687688346437426
3-4:het:100kb-1Mb	3.845573041871831e-06
3-4:het:1Mb-10Mb	0.11867452072126161
3-4:het:10Mb-40Mb	0.07298959480418397
3-4:het:>40Mb	0.15851449641474846
5-8:het:0-100kb	3.845573045509809e-06
5-8:het:100kb-1Mb	3.845573046419304e-06
5-8:het:1Mb-10Mb	3.845573051876272e-06
5-8:het:10Mb-40Mb	3.845573048238293e-06
5-8:het:>40Mb	3.845573048238293e-06
9+:het:0-100kb	3.845573047328799e-06
9+:het:100kb-1Mb	3.845573048238293e-06
9+:het:1Mb-10Mb	3.845573041871831e-06
9+:het:10Mb-40Mb	3.845573053695261e-06
9+:het:>40Mb	3.845573048238293e-06
