MutationType	CNV48A
0:homdel:0-100kb	3.570920149286394e-06
0:homdel:100kb-1Mb	3.5709201501958887e-06
0:homdel:>1Mb	3.570920150650636e-06
1:LOH:0-100kb	0.03549642188060352
1:LOH:100kb-1Mb	3.5709201551981095e-06
1:LOH:1Mb-10Mb	0.07199022072402932
1:LOH:10Mb-40Mb	0.17961725693284505
1:LOH:>40Mb	0.035210536720214805
2:LOH:0-100kb	3.5709201565623518e-06
2:LOH:100kb-1Mb	3.5709201533791202e-06
2:LOH:1Mb-10Mb	3.5709201511053835e-06
2:LOH:10Mb-40Mb	3.570920152014878e-06
2:LOH:>40Mb	3.570920149286394e-06
3-4:LOH:0-100kb	3.570920154743362e-06
3-4:LOH:100kb-1Mb	3.57092014655791e-06
3-4:LOH:1Mb-10Mb	3.5709201524696254e-06
3-4:LOH:10Mb-40Mb	3.570920154743362e-06
3-4:LOH:>40Mb	3.570920147012657e-06
5-8:LOH:0-100kb	3.570920152924373e-06
5-8:LOH:100kb-1Mb	3.5709201524696254e-06
5-8:LOH:1Mb-10Mb	3.5709201551981095e-06
5-8:LOH:10Mb-40Mb	3.570920147012657e-06
5-8:LOH:>40Mb	3.570920149286394e-06
9+:LOH:0-100kb	3.5709201483768994e-06
9+:LOH:100kb-1Mb	3.5709201456484153e-06
9+:LOH:1Mb-10Mb	3.570920152014878e-06
9+:LOH:10Mb-40Mb	3.5709201538338676e-06
9+:LOH:>40Mb	3.5709201474674045e-06
2:het:0-100kb	3.570920144284173e-06
2:het:100kb-1Mb	3.570920154743362e-06
2:het:1Mb-10Mb	3.5709201533791202e-06
2:het:10Mb-40Mb	0.07049054068366285
2:het:>40Mb	0.070561861681761
3-4:het:0-100kb	0.03635322244548206
3-4:het:100kb-1Mb	3.5709201511053835e-06
3-4:het:1Mb-10Mb	0.03821010846093304
3-4:het:10Mb-40Mb	0.14640772996781198
3-4:het:>40Mb	0.315526404440403
5-8:het:0-100kb	3.570920152014878e-06
5-8:het:100kb-1Mb	3.5709201511053835e-06
5-8:het:1Mb-10Mb	3.570920149286394e-06
5-8:het:10Mb-40Mb	3.570920147012657e-06
5-8:het:>40Mb	3.570920150650636e-06
9+:het:0-100kb	3.570920149286394e-06
9+:het:100kb-1Mb	3.570920151560131e-06
9+:het:1Mb-10Mb	3.570920154288615e-06
9+:het:10Mb-40Mb	3.5709201501958887e-06
9+:het:>40Mb	3.5709201511053835e-06
